2019-01-01 05:01:40.000	359.38	10.5347	   0.9831   0.1828   0.0106
2019-01-01 05:01:50.000	359.997	10.5347	   9.8314e-01   1.8283e-01   4.9908e-05
2019-01-01 05:02:00.000	0.614595	10.5346	   0.9831   0.1828  -0.0105
2019-01-01 05:02:10.000	1.23205	10.5345	   0.9829   0.1828  -0.0211
2019-01-01 05:02:20.000	1.84946	10.5344	   0.9826   0.1828  -0.0317
2019-01-01 05:02:30.000	2.46682	10.5343	   0.9822   0.1828  -0.0423
2019-01-01 05:02:40.000	3.08413	10.5342	   0.9817   0.1828  -0.0529
2019-01-01 05:02:50.000	3.7014	10.5341	   0.9811   0.1828  -0.0635
2019-01-01 05:03:00.000	4.31863	10.534	   0.9804   0.1828  -0.0740
2019-01-01 05:03:10.000	4.9358	10.5339	   0.9795   0.1828  -0.0846
2019-01-01 05:03:20.000	5.55294	10.5338	   0.9785   0.1828  -0.0951
2019-01-01 05:03:30.000	6.17002	10.5337	   0.9775   0.1828  -0.1057
2019-01-01 05:03:40.000	6.78707	10.5336	   0.9763   0.1828  -0.1162
2019-01-01 05:03:50.000	7.40407	10.5334	   0.9750   0.1828  -0.1267
2019-01-01 05:04:00.000	8.02102	10.5333	   0.9735   0.1828  -0.1372
2019-01-01 05:04:10.000	8.63794	10.5332	   0.9720   0.1828  -0.1477
2019-01-01 05:04:20.000	9.25481	10.5331	   0.9704   0.1828  -0.1581
2019-01-01 05:04:30.000	9.87164	10.533	   0.9686   0.1828  -0.1686
2019-01-01 05:04:40.000	10.4884	10.5329	   0.9667   0.1828  -0.1790
2019-01-01 05:04:50.000	11.1052	10.5328	   0.9647   0.1828  -0.1894
2019-01-01 05:05:00.000	11.7219	10.5327	   0.9626   0.1828  -0.1997
2019-01-01 05:05:10.000	12.3385	10.5326	   0.9604   0.1828  -0.2101
2019-01-01 05:05:20.000	12.9552	10.5325	   0.9581   0.1828  -0.2204
2019-01-01 05:05:30.000	13.5717	10.5324	   0.9557   0.1828  -0.2307
2019-01-01 05:05:40.000	14.1883	10.5323	   0.9532   0.1828  -0.2410
2019-01-01 05:05:50.000	14.8048	10.5322	   0.9505   0.1828  -0.2512
2019-01-01 05:06:00.000	15.4213	10.5321	   0.9478   0.1828  -0.2614
2019-01-01 05:06:10.000	16.0377	10.532	   0.9449   0.1828  -0.2716
2019-01-01 05:06:20.000	16.6541	10.5319	   0.9419   0.1828  -0.2818
2019-01-01 05:06:30.000	17.2705	10.5318	   0.9388   0.1828  -0.2919
2019-01-01 05:06:40.000	17.8868	10.5316	   0.9356   0.1828  -0.3020
2019-01-01 05:06:50.000	18.5031	10.5315	   0.9323   0.1828  -0.3120
2019-01-01 05:07:00.000	19.1193	10.5314	   0.9289   0.1828  -0.3220
2019-01-01 05:07:10.000	19.7355	10.5313	   0.9254   0.1828  -0.3320
2019-01-01 05:07:20.000	20.3517	10.5312	   0.9218   0.1828  -0.3419
2019-01-01 05:07:30.000	20.9679	10.5311	   0.9181   0.1828  -0.3518
2019-01-01 05:07:40.000	21.584	10.531	   0.9142   0.1828  -0.3617
2019-01-01 05:07:50.000	22.2001	10.5309	   0.9103   0.1828  -0.3715
2019-01-01 05:08:00.000	22.8161	10.5308	   0.9062   0.1828  -0.3812
2019-01-01 05:08:10.000	23.4322	10.5307	   0.9021   0.1828  -0.3910
2019-01-01 05:08:20.000	24.0481	10.5306	   0.8978   0.1828  -0.4006
2019-01-01 05:08:30.000	24.6641	10.5305	   0.8935   0.1828  -0.4103
2019-01-01 05:08:40.000	25.28	10.5304	   0.8890   0.1828  -0.4199
2019-01-01 05:08:50.000	25.8959	10.5304	   0.8844   0.1828  -0.4294
2019-01-01 05:09:00.000	26.5118	10.5303	   0.8798   0.1828  -0.4389
2019-01-01 05:09:10.000	27.1277	10.5302	   0.8750   0.1828  -0.4483
2019-01-01 05:09:20.000	27.7435	10.5301	   0.8701   0.1828  -0.4577
2019-01-01 05:09:30.000	28.3593	10.53	   0.8652   0.1828  -0.4670
2019-01-01 05:09:40.000	28.975	10.5299	   0.8601   0.1827  -0.4763
2019-01-01 05:09:50.000	29.5908	10.5298	   0.8549   0.1827  -0.4855
2019-01-01 05:10:00.000	30.2065	10.5297	   0.8497   0.1827  -0.4946
2019-01-01 05:10:10.000	30.8222	10.5296	   0.8443   0.1827  -0.5037
2019-01-01 05:10:20.000	31.4378	10.5296	   0.8388   0.1827  -0.5128
2019-01-01 05:10:30.000	32.0535	10.5295	   0.8333   0.1827  -0.5218
2019-01-01 05:10:40.000	32.6691	10.5294	   0.8276   0.1827  -0.5307
2019-01-01 05:10:50.000	33.2847	10.5293	   0.8219   0.1827  -0.5396
2019-01-01 05:11:00.000	33.9003	10.5293	   0.8160   0.1827  -0.5484
2019-01-01 05:11:10.000	34.5158	10.5292	   0.8101   0.1827  -0.5571
2019-01-01 05:11:20.000	35.1314	10.5291	   0.8041   0.1827  -0.5658
2019-01-01 05:11:30.000	35.7469	10.529	   0.7979   0.1827  -0.5744
2019-01-01 05:11:40.000	36.3624	10.529	   0.7917   0.1827  -0.5829
2019-01-01 05:11:50.000	36.9778	10.5289	   0.7854   0.1827  -0.5914
2019-01-01 05:12:00.000	37.5933	10.5288	   0.7790   0.1827  -0.5998
2019-01-01 05:12:10.000	38.2087	10.5288	   0.7725   0.1827  -0.6081
2019-01-01 05:12:20.000	38.8242	10.5287	   0.7660   0.1827  -0.6164
2019-01-01 05:12:30.000	39.4396	10.5287	   0.7593   0.1827  -0.6246
2019-01-01 05:12:40.000	40.0549	10.5286	   0.7525   0.1827  -0.6327
2019-01-01 05:12:50.000	40.6703	10.5285	   0.7457   0.1827  -0.6407
2019-01-01 05:13:00.000	41.2857	10.5285	   0.7388   0.1827  -0.6487
2019-01-01 05:13:10.000	41.901	10.5284	   0.7318   0.1827  -0.6566
2019-01-01 05:13:20.000	42.5164	10.5284	   0.7247   0.1827  -0.6644
2019-01-01 05:13:30.000	43.1317	10.5284	   0.7175   0.1827  -0.6722
2019-01-01 05:13:40.000	43.747	10.5283	   0.7102   0.1827  -0.6798
2019-01-01 05:13:50.000	44.3623	10.5283	   0.7029   0.1827  -0.6874
2019-01-01 05:14:00.000	44.9776	10.5282	   0.6955   0.1827  -0.6949
2019-01-01 05:14:10.000	45.5928	10.5282	   0.6880   0.1827  -0.7024
2019-01-01 05:14:20.000	46.2081	10.5282	   0.6804   0.1827  -0.7097
2019-01-01 05:14:30.000	46.8234	10.5281	   0.6727   0.1827  -0.7170
2019-01-01 05:14:40.000	47.4386	10.5281	   0.6650   0.1827  -0.7242
2019-01-01 05:14:50.000	48.0538	10.5281	   0.6572   0.1827  -0.7313
2019-01-01 05:15:00.000	48.6691	10.5281	   0.6493   0.1827  -0.7383
2019-01-01 05:15:10.000	49.2843	10.528	   0.6413   0.1827  -0.7452
2019-01-01 05:15:20.000	49.8995	10.528	   0.6333   0.1827  -0.7520
2019-01-01 05:15:30.000	50.5147	10.528	   0.6252   0.1827  -0.7588
2019-01-01 05:15:40.000	51.1299	10.528	   0.6170   0.1827  -0.7655
2019-01-01 05:15:50.000	51.7451	10.528	   0.6087   0.1827  -0.7720
2019-01-01 05:16:00.000	52.3603	10.528	   0.6004   0.1827  -0.7785
2019-01-01 05:16:10.000	52.9755	10.528	   0.5920   0.1827  -0.7849
2019-01-01 05:16:20.000	53.5907	10.528	   0.5836   0.1827  -0.7912
2019-01-01 05:16:30.000	54.2059	10.528	   0.5750   0.1827  -0.7975
2019-01-01 05:16:40.000	54.8211	10.528	   0.5664   0.1827  -0.8036
2019-01-01 05:16:50.000	55.4363	10.528	   0.5578   0.1827  -0.8096
2019-01-01 05:17:00.000	56.0515	10.528	   0.5490   0.1827  -0.8156
2019-01-01 05:17:10.000	56.6667	10.528	   0.5403   0.1827  -0.8214
2019-01-01 05:17:20.000	57.2819	10.528	   0.5314   0.1827  -0.8272
2019-01-01 05:17:30.000	57.8971	10.528	   0.5225   0.1827  -0.8328
2019-01-01 05:17:40.000	58.5123	10.528	   0.5135   0.1827  -0.8384
2019-01-01 05:17:50.000	59.1275	10.528	   0.5045   0.1827  -0.8439
2019-01-01 05:18:00.000	59.7427	10.5281	   0.4954   0.1827  -0.8492
2019-01-01 05:18:10.000	60.3579	10.5281	   0.4863   0.1827  -0.8545
2019-01-01 05:18:20.000	60.9731	10.5281	   0.4771   0.1827  -0.8597
2019-01-01 05:18:30.000	61.5884	10.5281	   0.4678   0.1827  -0.8647
2019-01-01 05:18:40.000	62.2036	10.5282	   0.4585   0.1827  -0.8697
2019-01-01 05:18:50.000	62.8188	10.5282	   0.4491   0.1827  -0.8746
2019-01-01 05:19:00.000	63.4341	10.5282	   0.4397   0.1827  -0.8794
2019-01-01 05:19:10.000	64.0493	10.5283	   0.4302   0.1827  -0.8840
2019-01-01 05:19:20.000	64.6646	10.5283	   0.4207   0.1827  -0.8886
2019-01-01 05:19:30.000	65.2798	10.5284	   0.4111   0.1827  -0.8931
2019-01-01 05:19:40.000	65.8951	10.5284	   0.4015   0.1827  -0.8974
2019-01-01 05:19:50.000	66.5104	10.5284	   0.3919   0.1827  -0.9017
2019-01-01 05:20:00.000	67.1257	10.5285	   0.3822   0.1827  -0.9058
2019-01-01 05:20:10.000	67.741	10.5286	   0.3724   0.1827  -0.9099
2019-01-01 05:20:20.000	68.3563	10.5286	   0.3626   0.1827  -0.9138
2019-01-01 05:20:30.000	68.9717	10.5287	   0.3528   0.1827  -0.9177
2019-01-01 05:20:40.000	69.587	10.5287	   0.3429   0.1827  -0.9214
2019-01-01 05:20:50.000	70.2024	10.5288	   0.3330   0.1827  -0.9251
2019-01-01 05:21:00.000	70.8177	10.5288	   0.3230   0.1827  -0.9286
2019-01-01 05:21:10.000	71.4331	10.5289	   0.3131   0.1827  -0.9320
2019-01-01 05:21:20.000	72.0485	10.529	   0.3030   0.1827  -0.9353
2019-01-01 05:21:30.000	72.664	10.5291	   0.2930   0.1827  -0.9385
2019-01-01 05:21:40.000	73.2794	10.5291	   0.2829   0.1827  -0.9416
2019-01-01 05:21:50.000	73.8948	10.5292	   0.2727   0.1827  -0.9446
2019-01-01 05:22:00.000	74.5103	10.5293	   0.2626   0.1827  -0.9475
2019-01-01 05:22:10.000	75.1258	10.5294	   0.2524   0.1827  -0.9502
2019-01-01 05:22:20.000	75.7413	10.5294	   0.2422   0.1827  -0.9529
2019-01-01 05:22:30.000	76.3568	10.5295	   0.2319   0.1827  -0.9554
2019-01-01 05:22:40.000	76.9724	10.5296	   0.2216   0.1827  -0.9579
2019-01-01 05:22:50.000	77.588	10.5297	   0.2113   0.1827  -0.9602
2019-01-01 05:23:00.000	78.2036	10.5298	   0.2010   0.1827  -0.9624
2019-01-01 05:23:10.000	78.8192	10.5299	   0.1906   0.1827  -0.9645
2019-01-01 05:23:20.000	79.4348	10.53	   0.1803   0.1827  -0.9665
2019-01-01 05:23:30.000	80.0504	10.5301	   0.1699   0.1828  -0.9684
2019-01-01 05:23:40.000	80.6661	10.5301	   0.1595   0.1828  -0.9701
2019-01-01 05:23:50.000	81.2818	10.5302	   0.1490   0.1828  -0.9718
2019-01-01 05:24:00.000	81.8976	10.5303	   0.1386   0.1828  -0.9733
2019-01-01 05:24:10.000	82.5133	10.5304	   0.1281   0.1828  -0.9748
2019-01-01 05:24:20.000	83.1291	10.5305	   0.1176   0.1828  -0.9761
2019-01-01 05:24:30.000	83.7449	10.5306	   0.1071   0.1828  -0.9773
2019-01-01 05:24:40.000	84.3607	10.5307	   0.0966   0.1828  -0.9784
2019-01-01 05:24:50.000	84.9766	10.5309	   0.0861   0.1828  -0.9794
2019-01-01 05:25:00.000	85.5924	10.531	   0.0756   0.1828  -0.9802
2019-01-01 05:25:10.000	86.2083	10.5311	   0.0650   0.1828  -0.9810
2019-01-01 05:25:20.000	86.8243	10.5312	   0.0545   0.1828  -0.9816
2019-01-01 05:25:30.000	87.4402	10.5313	   0.0439   0.1828  -0.9822
2019-01-01 05:25:40.000	88.0562	10.5314	   0.0333   0.1828  -0.9826
2019-01-01 05:25:50.000	88.6722	10.5315	   0.0228   0.1828  -0.9829
2019-01-01 05:26:00.000	89.2883	10.5316	   0.0122   0.1828  -0.9831
2019-01-01 05:26:10.000	89.9044	10.5317	   0.0016   0.1828  -0.9832
2019-01-01 05:26:20.000	90.5205	10.5319	  -0.0089   0.1828  -0.9831
2019-01-01 05:26:30.000	91.1366	10.532	  -0.0195   0.1828  -0.9830
2019-01-01 05:26:40.000	91.7528	10.5321	  -0.0301   0.1828  -0.9827
2019-01-01 05:26:50.000	92.369	10.5322	  -0.0406   0.1828  -0.9823
2019-01-01 05:27:00.000	92.9852	10.5323	  -0.0512   0.1828  -0.9818
2019-01-01 05:27:10.000	93.6015	10.5325	  -0.0618   0.1828  -0.9812
2019-01-01 05:27:20.000	94.2178	10.5326	  -0.0723   0.1828  -0.9805
2019-01-01 05:27:30.000	94.8342	10.5327	  -0.0829   0.1828  -0.9797
2019-01-01 05:27:40.000	95.4505	10.5328	  -0.0934   0.1828  -0.9787
2019-01-01 05:27:50.000	96.0669	10.533	  -0.1039   0.1828  -0.9776
2019-01-01 05:28:00.000	96.6834	10.5331	  -0.1144   0.1828  -0.9765
2019-01-01 05:28:10.000	97.2999	10.5332	  -0.1249   0.1828  -0.9752
2019-01-01 05:28:20.000	97.9164	10.5333	  -0.1354   0.1828  -0.9738
2019-01-01 05:28:30.000	98.5329	10.5335	  -0.1459   0.1828  -0.9723
2019-01-01 05:28:40.000	99.1495	10.5336	  -0.1563   0.1828  -0.9706
2019-01-01 05:28:50.000	99.7661	10.5337	  -0.1668   0.1828  -0.9689
2019-01-01 05:29:00.000	100.383	10.5338	  -0.1772   0.1828  -0.9670
2019-01-01 05:29:10.000	100.999	10.534	  -0.1876   0.1828  -0.9651
2019-01-01 05:29:20.000	101.616	10.5341	  -0.1980   0.1828  -0.9630
2019-01-01 05:29:30.000	102.233	10.5342	  -0.2083   0.1828  -0.9608
2019-01-01 05:29:40.000	102.85	10.5343	  -0.2186   0.1828  -0.9585
2019-01-01 05:29:50.000	103.467	10.5345	  -0.2290   0.1828  -0.9561
2019-01-01 05:30:00.000	104.084	10.5346	  -0.2392   0.1828  -0.9536
2019-01-01 05:30:10.000	104.7	10.5347	  -0.2495   0.1828  -0.9510
2019-01-01 05:30:20.000	105.317	10.5349	  -0.2597   0.1828  -0.9482
2019-01-01 05:30:30.000	105.934	10.535	  -0.2699   0.1828  -0.9454
2019-01-01 05:30:40.000	106.552	10.5351	  -0.2801   0.1828  -0.9424
2019-01-01 05:30:50.000	107.169	10.5352	  -0.2902   0.1828  -0.9393
2019-01-01 05:31:00.000	107.786	10.5354	  -0.3003   0.1828  -0.9362
2019-01-01 05:31:10.000	108.403	10.5355	  -0.3104   0.1828  -0.9329
2019-01-01 05:31:20.000	109.02	10.5356	  -0.3204   0.1828  -0.9295
2019-01-01 05:31:30.000	109.637	10.5357	  -0.3304   0.1828  -0.9260
2019-01-01 05:31:40.000	110.255	10.5359	  -0.3404   0.1829  -0.9223
2019-01-01 05:31:50.000	110.872	10.536	  -0.3503   0.1829  -0.9186
2019-01-01 05:32:00.000	111.489	10.5361	  -0.3602   0.1829  -0.9148
2019-01-01 05:32:10.000	112.107	10.5362	  -0.3700   0.1829  -0.9109
2019-01-01 05:32:20.000	112.724	10.5364	  -0.3798   0.1829  -0.9068
2019-01-01 05:32:30.000	113.342	10.5365	  -0.3895   0.1829  -0.9027
2019-01-01 05:32:40.000	113.959	10.5366	  -0.3992   0.1829  -0.8984
2019-01-01 05:32:50.000	114.577	10.5367	  -0.4089   0.1829  -0.8941
2019-01-01 05:33:00.000	115.195	10.5368	  -0.4185   0.1829  -0.8896
2019-01-01 05:33:10.000	115.812	10.5369	  -0.4281   0.1829  -0.8850
2019-01-01 05:33:20.000	116.43	10.5371	  -0.4376   0.1829  -0.8804
2019-01-01 05:33:30.000	117.048	10.5372	  -0.4471   0.1829  -0.8756
2019-01-01 05:33:40.000	117.666	10.5373	  -0.4565   0.1829  -0.8707
2019-01-01 05:33:50.000	118.284	10.5374	  -0.4658   0.1829  -0.8658
2019-01-01 05:34:00.000	118.902	10.5375	  -0.4752   0.1829  -0.8607
2019-01-01 05:34:10.000	119.52	10.5376	  -0.4844   0.1829  -0.8555
2019-01-01 05:34:20.000	120.138	10.5377	  -0.4936   0.1829  -0.8502
2019-01-01 05:34:30.000	120.756	10.5378	  -0.5028   0.1829  -0.8449
2019-01-01 05:34:40.000	121.374	10.5379	  -0.5118   0.1829  -0.8394
2019-01-01 05:34:50.000	121.992	10.538	  -0.5209   0.1829  -0.8338
2019-01-01 05:35:00.000	122.61	10.5381	  -0.5298   0.1829  -0.8281
2019-01-01 05:35:10.000	123.228	10.5382	  -0.5387   0.1829  -0.8224
2019-01-01 05:35:20.000	123.847	10.5383	  -0.5476   0.1829  -0.8165
2019-01-01 05:35:30.000	124.465	10.5384	  -0.5564   0.1829  -0.8106
