3277    51544.00
51676.00   0.088086  0.329780   0.2319128
51677.00   0.088873  0.329822   0.2307032
51678.00   0.089536  0.329873   0.2294381
51679.00   0.090089  0.329793   0.2281707
51680.00   0.090549  0.329392   0.2269718
51681.00   0.090907  0.328682   0.2258846
51682.00   0.091454  0.327960   0.2248948
51683.00   0.092278  0.327359   0.2240214
51684.00   0.093248  0.326841   0.2232818
51685.00   0.094055  0.326392   0.2226651
51686.00   0.094518  0.325880   0.2221334
51687.00   0.094602  0.325010   0.2216321
51688.00   0.094826  0.323712   0.2211145
51689.00   0.095365  0.322596   0.2205668
51690.00   0.096173  0.321776   0.2199688
51691.00   0.097373  0.321040   0.2192961
51692.00   0.098979  0.320298   0.2185252
51693.00   0.100739  0.319564   0.2176572
51694.00   0.102392  0.318896   0.2167265
51695.00   0.103861  0.318260   0.2157908
51696.00   0.105148  0.317546   0.2149229
51697.00   0.106461  0.316697   0.2141781
51698.00   0.107745  0.315712   0.2135736
51699.00   0.108831  0.314691   0.2130866
51700.00   0.109806  0.313730   0.2126548
51701.00   0.110916  0.312859   0.2121766
51702.00   0.111925  0.312080   0.2115827
51703.00   0.112449  0.311290   0.2108337
51704.00   0.112523  0.310363   0.2099597
51705.00   0.112478  0.309134   0.2090374
51706.00   0.112717  0.307695   0.2081497
51707.00   0.113182  0.306319   0.2073581
51708.00   0.113488  0.305084   0.2067123
51709.00   0.113565  0.303859   0.2062550
51710.00   0.113633  0.302692   0.2060084
51711.00   0.113149  0.301552   0.2059595
51712.00   0.112177  0.300487   0.2060524
51713.00   0.110987  0.299355   0.2062190
51714.00   0.109819  0.297864   0.2064137
51715.00   0.108868  0.296192   0.2065934
51716.00   0.108112  0.294537   0.2067058
51717.00   0.107729  0.292777   0.2067076
51718.00   0.107623  0.290992   0.2066023
51719.00   0.107810  0.289379   0.2064024
51720.00   0.108173  0.288105   0.2061075
51721.00   0.108542  0.286885   0.2057213
51722.00   0.108983  0.285545   0.2052858
51723.00   0.109519  0.284210   0.2048490
51724.00   0.110032  0.283042   0.2044791
51725.00   0.110209  0.281756   0.2042379
51726.00   0.110157  0.280260   0.2041368
51727.00   0.109955  0.278838   0.2041241
51728.00   0.109534  0.277608   0.2040992
51729.00   0.108951  0.276543   0.2039643
51730.00   0.108183  0.275669   0.2036608
51731.00   0.107374  0.274903   0.2031830
51732.00   0.107000  0.274131   0.2025694
51733.00   0.106818  0.273456   0.2019039
51734.00   0.106333  0.272897   0.2012649
51735.00   0.105460  0.272302   0.2007040
51736.00   0.104459  0.271587   0.2002520
51737.00   0.103646  0.270604   0.1999126
51738.00   0.102869  0.269428   0.1997027
51739.00   0.102115  0.268299   0.1996112
51740.00   0.101201  0.267193   0.1996371
51741.00   0.100151  0.266064   0.1997676
51742.00   0.099223  0.265058   0.1999512
51743.00   0.098273  0.264169   0.2001457
51744.00   0.097149  0.263168   0.2003203
51745.00   0.096007  0.261855   0.2004488
51746.00   0.094806  0.260478   0.2005287
51747.00   0.093427  0.259295   0.2005630
51748.00   0.092100  0.258238   0.2005372
51749.00   0.091237  0.257196   0.2004596
51750.00   0.090762  0.256361   0.2003642
51751.00   0.090455  0.255768   0.2002876
51752.00   0.090279  0.255270   0.2002734
51753.00   0.089865  0.254737   0.2003466
51754.00   0.089105  0.254128   0.2004941
51755.00   0.088341  0.253385   0.2006558
51756.00   0.087612  0.252590   0.2007443
51757.00   0.086910  0.251913   0.2006895
51758.00   0.086404  0.251348   0.2004705
51759.00   0.085867  0.250896   0.2001216
51760.00   0.085265  0.250449   0.1997157
51761.00   0.084571  0.249876   0.1993268
51762.00   0.083897  0.249263   0.1990185
51763.00   0.083196  0.248746   0.1988352
51764.00   0.082293  0.248336   0.1987966
51765.00   0.081255  0.247994   0.1988950
51766.00   0.079964  0.247708   0.1990858
51767.00   0.078334  0.247310   0.1993261
51768.00   0.076595  0.246619   0.1995758
51769.00   0.075038  0.245859   0.1997940
51770.00   0.073673  0.245261   0.1999433
51771.00   0.072638  0.244756   0.1999888
51772.00   0.071927  0.244412   0.1998999
51773.00   0.071303  0.244328   0.1996434
51774.00   0.070362  0.244366   0.1992213
51775.00   0.069071  0.244360   0.1986674
51776.00   0.067517  0.244227   0.1980255
51777.00   0.065831  0.244034   0.1973451
51778.00   0.063897  0.243840   0.1966762
51779.00   0.062063  0.243571   0.1960605
51780.00   0.060583  0.243249   0.1955171
51781.00   0.059105  0.242992   0.1950713
51782.00   0.057440  0.242923   0.1946755
51783.00   0.055571  0.242859   0.1942387
51784.00   0.053749  0.242682   0.1936860
51785.00   0.052229  0.242389   0.1929720
51786.00   0.051078  0.242050   0.1921044
51787.00   0.050013  0.241910   0.1911505
51788.00   0.048991  0.242008   0.1901961
51789.00   0.047855  0.242099   0.1893228
51790.00   0.046614  0.242116   0.1885891
51791.00   0.045150  0.242187   0.1880245
51792.00   0.043381  0.242262   0.1876321
51793.00   0.041240  0.242265   0.1874000
51794.00   0.038974  0.242095   0.1873070
51795.00   0.036633  0.241740   0.1873195
51796.00   0.034215  0.241266   0.1873833
51797.00   0.031850  0.240711   0.1874238
51798.00   0.029787  0.240263   0.1873985
51799.00   0.027743  0.239932   0.1872841
51800.00   0.025118  0.239774   0.1870468
51801.00   0.022087  0.239834   0.1866337
51802.00   0.019222  0.239923   0.1860522
51803.00   0.016879  0.239989   0.1853527
51804.00   0.015133  0.240147   0.1846208
51805.00   0.013660  0.240611   0.1839356
51806.00   0.012221  0.241398   0.1833556
51807.00   0.010626  0.242328   0.1828931
51808.00   0.008771  0.243216   0.1824977
51809.00   0.006864  0.243710   0.1821398
51810.00   0.005361  0.243742   0.1817602
51811.00   0.004167  0.243627   0.1812922
51812.00   0.002948  0.243600   0.1806717
51813.00   0.001672  0.243743   0.1798605
51814.00   0.000624  0.244129   0.1788727
51815.00  -0.000631  0.244788   0.1777633
51816.00  -0.002340  0.245683   0.1766315
51817.00  -0.004237  0.246513   0.1755742
51818.00  -0.005838  0.247170   0.1746587
51819.00  -0.007330  0.247843   0.1739293
51820.00  -0.009237  0.248519   0.1734026
51821.00  -0.011156  0.249172   0.1730576
51822.00  -0.013082  0.249660   0.1728164
51823.00  -0.014678  0.250134   0.1725890
51824.00  -0.016152  0.250513   0.1722980
51825.00  -0.017649  0.250770   0.1718831
51826.00  -0.019078  0.251214   0.1713049
51827.00  -0.020507  0.252051   0.1705417
51828.00  -0.021775  0.253284   0.1695886
51829.00  -0.022968  0.254851   0.1684698
51830.00  -0.024347  0.256596   0.1672265
51831.00  -0.026212  0.258151   0.1659137
51832.00  -0.028289  0.259419   0.1645974
51833.00  -0.030377  0.260448   0.1633432
51834.00  -0.032250  0.261290   0.1621980
51835.00  -0.034019  0.262047   0.1611715
51836.00  -0.035710  0.262832   0.1602196
51837.00  -0.037453  0.263712   0.1592991
51838.00  -0.039132  0.264637   0.1583345
51839.00  -0.040607  0.265674   0.1572461
51840.00  -0.042012  0.267011   0.1559941
51841.00  -0.043338  0.268573   0.1545814
51842.00  -0.044320  0.270159   0.1530486
51843.00  -0.045572  0.271867   0.1514659
51844.00  -0.046960  0.273628   0.1499117
51845.00  -0.048325  0.275160   0.1484550
51846.00  -0.049271  0.276663   0.1471389
51847.00  -0.050042  0.278558   0.1459723
51848.00  -0.051258  0.280756   0.1449453
51849.00  -0.052378  0.282801   0.1440350
51850.00  -0.053781  0.284500   0.1432216
51851.00  -0.055181  0.286142   0.1424177
51852.00  -0.056479  0.287827   0.1415750
51853.00  -0.057714  0.289540   0.1406761
51854.00  -0.059210  0.291457   0.1396991
51855.00  -0.060748  0.293658   0.1386278
51856.00  -0.062220  0.295927   0.1374529
51857.00  -0.063717  0.297974   0.1361765
51858.00  -0.065084  0.299625   0.1348378
51859.00  -0.065985  0.300866   0.1335086
51860.00  -0.066281  0.302021   0.1322786
51861.00  -0.066506  0.303555   0.1312259
51862.00  -0.067507  0.305437   0.1303766
51863.00  -0.069121  0.307188   0.1296851
51864.00  -0.071266  0.308646   0.1290723
51865.00  -0.073168  0.310062   0.1284644
51866.00  -0.074741  0.311707   0.1277774
51867.00  -0.075667  0.313647   0.1269521
51868.00  -0.075916  0.315854   0.1259767
51869.00  -0.075846  0.318191   0.1248781
51870.00  -0.075861  0.320416   0.1237065
51871.00  -0.076140  0.322473   0.1225232
51872.00  -0.076583  0.324353   0.1214244
51873.00  -0.077104  0.326138   0.1204708
51874.00  -0.077748  0.327971   0.1196863
51875.00  -0.078478  0.329872   0.1190553
51876.00  -0.079170  0.331729   0.1185337
51877.00  -0.079401  0.333607   0.1180482
51878.00  -0.079586  0.335417   0.1175333
51879.00  -0.080091  0.337184   0.1169542
51880.00  -0.080647  0.338947   0.1162808
51881.00  -0.080888  0.340675   0.1154737
51882.00  -0.080973  0.342356   0.1145229
51883.00  -0.081291  0.344014   0.1134367
51884.00  -0.081792  0.345657   0.1122341
51885.00  -0.082335  0.347400   0.1109395
51886.00  -0.082778  0.349295   0.1096073
51887.00  -0.083363  0.351191   0.1083210
51888.00  -0.083728  0.352834   0.1071484
51889.00  -0.083843  0.354221   0.1061373
51890.00  -0.083663  0.355572   0.1052992
51891.00  -0.082763  0.357253   0.1045933
51892.00  -0.081468  0.359288   0.1039396
51893.00  -0.080201  0.361456   0.1032489
51894.00  -0.079102  0.363683   0.1024762
51895.00  -0.078154  0.365934   0.1016179
51896.00  -0.077852  0.368054   0.1006891
51897.00  -0.078197  0.369947   0.0997313
51898.00  -0.078707  0.371838   0.0987925
51899.00  -0.078670  0.374044   0.0979268
51900.00  -0.078411  0.376533   0.0971822
51901.00  -0.078029  0.379133   0.0965667
51902.00  -0.077582  0.381746   0.0960742
51903.00  -0.077066  0.384319   0.0956933
51904.00  -0.076641  0.386760   0.0953972
51905.00  -0.076327  0.388965   0.0951479
51906.00  -0.076072  0.390932   0.0949067
51907.00  -0.075354  0.392859   0.0946330
51908.00  -0.074881  0.394757   0.0942799
51909.00  -0.074246  0.396533   0.0938091
51910.00  -0.073489  0.398222   0.0932090
51911.00  -0.072630  0.399998   0.0924885
51912.00  -0.071588  0.401918   0.0916663
51913.00  -0.071057  0.403774   0.0907721
51914.00  -0.070741  0.405391   0.0898649
51915.00  -0.070389  0.406829   0.0890163
51916.00  -0.070189  0.408177   0.0882884
51917.00  -0.070216  0.409508   0.0877071
51918.00  -0.070124  0.410878   0.0872383
51919.00  -0.069881  0.412344   0.0868185
51920.00  -0.069267  0.414136   0.0863949
51921.00  -0.068505  0.416169   0.0858889
51922.00  -0.067490  0.418258   0.0852249
51923.00  -0.066453  0.420259   0.0843940
51924.00  -0.065344  0.422060   0.0834622
51925.00  -0.064010  0.423656   0.0825171
51926.00  -0.062721  0.425152   0.0816595
51927.00  -0.061482  0.426528   0.0809766
51928.00  -0.060325  0.427970   0.0804892
51929.00  -0.059243  0.429335   0.0801758
51930.00  -0.058122  0.430402   0.0800172
51931.00  -0.056816  0.431366   0.0799777
51932.00  -0.055447  0.432622   0.0800211
51933.00  -0.054119  0.434311   0.0801045
51934.00  -0.052258  0.436130   0.0801145
51935.00  -0.050494  0.438018   0.0799976
51936.00  -0.049086  0.439876   0.0797456
51937.00  -0.047531  0.441680   0.0793568
51938.00  -0.045606  0.443425   0.0788542
51939.00  -0.043708  0.445021   0.0782832
51940.00  -0.042048  0.446429   0.0777037
51941.00  -0.040651  0.447413   0.0771894
51942.00  -0.039141  0.448154   0.0767738
51943.00  -0.037718  0.448849   0.0764876
51944.00  -0.036076  0.449591   0.0763434
51945.00  -0.034035  0.450564   0.0763041
51946.00  -0.032195  0.451812   0.0762875
51947.00  -0.030380  0.453223   0.0761757
51948.00  -0.028384  0.454746   0.0758341
51949.00  -0.026528  0.456297   0.0752179
51950.00  -0.024715  0.457761   0.0743522
51951.00  -0.023448  0.459032   0.0733105
51952.00  -0.022378  0.460015   0.0721819
51953.00  -0.020921  0.460948   0.0710351
51954.00  -0.019219  0.462160   0.0699265
51955.00  -0.017643  0.463455   0.0689465
51956.00  -0.015925  0.464779   0.0681168
51957.00  -0.014085  0.466088   0.0674137
51958.00  -0.012297  0.467299   0.0668024
51959.00  -0.010516  0.468420   0.0662193
51960.00  -0.008333  0.469596   0.0656151
51961.00  -0.005535  0.470921   0.0649664
51962.00  -0.002311  0.472388   0.0642686
51963.00   0.000933  0.474125   0.0634713
51964.00   0.004054  0.475946   0.0625160
51965.00   0.006788  0.477569   0.0613836
51966.00   0.009375  0.478980   0.0600881
51967.00   0.011977  0.480209   0.0586757
51968.00   0.014185  0.481268   0.0572166
51969.00   0.016138  0.482221   0.0557846
51970.00   0.017261  0.482923   0.0544573
51971.00   0.018481  0.483455   0.0532790
51972.00   0.020326  0.484063   0.0522347
51973.00   0.022573  0.484781   0.0512803
51974.00   0.024488  0.485335   0.0503465
51975.00   0.026269  0.485603   0.0493412
51976.00   0.028780  0.485657   0.0481311
51977.00   0.031003  0.485622   0.0466980
51978.00   0.033344  0.485596   0.0451199
51979.00   0.035549  0.485636   0.0434743
51980.00   0.038007  0.485747   0.0418772
51981.00   0.040900  0.485957   0.0404344
51982.00   0.043859  0.486326   0.0392265
51983.00   0.046391  0.486600   0.0382922
51984.00   0.048666  0.486878   0.0375696
51985.00   0.050963  0.487266   0.0369857
51986.00   0.053540  0.487631   0.0365020
51987.00   0.056314  0.488044   0.0360755
51988.00   0.059120  0.488617   0.0356509
51989.00   0.061673  0.489087   0.0351647
51990.00   0.064598  0.489273   0.0345714
51991.00   0.067303  0.489684   0.0338777
51992.00   0.070262  0.490248   0.0330918
51993.00   0.073317  0.490720   0.0321702
51994.00   0.076376  0.491065   0.0311314
51995.00   0.079255  0.491275   0.0300334
51996.00   0.081782  0.491340   0.0289503
51997.00   0.084166  0.491301   0.0279401
51998.00   0.086348  0.491003   0.0270554
51999.00   0.088565  0.490486   0.0262760
52000.00   0.090642  0.489916   0.0255759
52001.00   0.092698  0.489441   0.0249056
52002.00   0.094727  0.489042   0.0241944
52003.00   0.096955  0.488435   0.0233495
52004.00   0.099131  0.487539   0.0222911
52005.00   0.101624  0.486912   0.0210280
52006.00   0.104357  0.486674   0.0196098
52007.00   0.106669  0.486453   0.0181145
52008.00   0.108431  0.485900   0.0167101
52009.00   0.110393  0.485010   0.0155116
52010.00   0.112951  0.484144   0.0145563
52011.00   0.115862  0.483496   0.0138362
52012.00   0.118537  0.482987   0.0133140
